Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Motor Hacmi,Motor Gücü,Çekiş,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
409900,İSTANBUL ,20500430,2022-07-31,Mercedes - Benz,C,C 180 Kompressor BlueEfficiency Luxury,2009,258000,Otomatik,LPG & Benzin,Sedan,1597.0,156,Arkadan İtiş,6.5,66,"1 değişen, 5 boyalı",Takasa Uygun Değil,Galeriden
817900,İSTANBUL ,20108228,2022-07-31,Mercedes - Benz,S,S 320 320 CDI,2007,302000,Otomatik,Dizel,Sedan,2987.0,235,Arkadan İtiş,8.5,90,"1 değişen, 4 boyalı",Takasa Uygun Değil,Galeriden
1200000,DENİZLİ ,20662249,2022-07-31,Mercedes - Benz,E,180 Edition E,2015,97013,Otomatik,Benzin,Sedan,1595.0,156,Arkadan İtiş,6.6,59,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
200000,KONYA ,20662467,2022-07-31,Mercedes - Benz,250,D,1988,248000,Düz,Dizel,Sedan,2497.0,94,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun Değil,Galeriden
825000,ANTALYA ,20547020,2022-07-31,Mercedes - Benz,E,350 CDI BlueEFFICIENCY Elegance,2010,269004,Otomatik,Dizel,Coupe,2987.0,231,Arkadan İtiş,7.2,59,Belirtilmemiş,Takasa Uygun Değil,Galeriden
530000,İSTANBUL ,20659524,2022-07-31,Mercedes - Benz,C,C 180 Kompressor BlueEFFICIENCY AMG,2011,181000,Otomatik,LPG & Benzin,Sedan,1597.0,156,Arkadan İtiş,6.5,66,"3 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
679000,KOCAELİ ,20659828,2022-07-31,Mercedes - Benz,CLA,200 Urban,2013,136000,Otomatik,Benzin,Coupe,1595.0,156,Önden Çekiş,5.1,50,"2 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
165000,İSTANBUL ,20660284,2022-07-31,Mercedes - Benz,E,200 Classic,2000,383000,Düz,LPG & Benzin,Sedan,1998.0,136,Arkadan İtiş,9.3,65,"2 değişen, 8 boyalı",Takasa Uygun Değil,Sahibinden
1315000,ADIYAMAN ,20659479,2022-07-31,Mercedes - Benz,C,C 200 d BlueTEC AMG,2016,99000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
899000,SAMSUN ,20659419,2022-07-31,Mercedes - Benz,E,200 CGI BlueEFFICIENCY Avantgarde,2011,104000,Otomatik,Benzin,-,1796.0,184,Arkadan İtiş,8.2,66,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1420000,İSTANBUL ,20602585,2022-07-31,Mercedes - Benz,C,C 200 d BlueTEC AMG,2018,58000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,1 değişen,Takasa Uygun,Galeriden
1195000,İZMİR ,19770858,2022-07-31,Mercedes - Benz,C,C 200 d BlueTEC Avantgarde,2017,144500,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
125000,İSTANBUL ,20653821,2022-07-31,Mercedes - Benz,190,190 D 2.0,1985,372000,Düz,Dizel,Sedan,1997.0,72,Arkadan İtiş,0.0,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
579900,İSTANBUL ,20658724,2022-07-31,Mercedes - Benz,E,220 CDI Elegance,2002,150000,Otomatik,Dizel,Sedan,2148.0,150,Arkadan İtiş,6.7,65,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1350000,MERSİN ,20658982,2022-07-31,Mercedes - Benz,C,C 200 d BlueTEC AMG,2017,127000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
705000,İSTANBUL ,20654839,2022-07-31,Mercedes - Benz,C,C 220 CDI Avantgarde,2008,104000,Otomatik,Dizel,Sedan,2148.0,170,Arkadan İtiş,6.9,66,"2 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
310000,ADIYAMAN ,20657713,2022-07-31,Mercedes - Benz,C,C 240 Elegance,2004,299000,Otomatik,LPG & Benzin,Sedan,2597.0,170,Arkadan İtiş,10.4,62,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
190000,RİZE ,20653403,2022-07-31,Mercedes - Benz,190,190 E 2.0,1987,229000,Düz,LPG & Benzin,Sedan,1997.0,123,Arkadan İtiş,0.0,0,Tamamı boyalı,Takasa Uygun Değil,Sahibinden
130000,SİVAS ,20649048,2022-07-31,Mercedes - Benz,E,200,1989,20000,Düz,LPG & Benzin,Sedan,1997.0,122,Arkadan İtiş,0.0,0,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
105000,HATAY ,20658132,2022-07-31,Mercedes - Benz,200,D,1987,350000,Düz,Dizel,Sedan,1997.0,75,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun Değil,Galeriden
258000,HATAY ,20426506,2022-07-31,Mercedes - Benz,C,C 200 Kompressor Elegance,2001,354000,Otomatik,LPG & Benzin,Sedan,1998.0,163,Arkadan İtiş,9.2,62,7 boyalı,Takasa Uygun Değil,Galeriden
195000,KARAMAN ,20653468,2022-07-31,Mercedes - Benz,A,A 170 CDI Avantgarde,1998,160000,Düz,Dizel,Hatchback/5,1689.0,90,Önden Çekiş,4.7,54,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1470000,İSTANBUL ,20657605,2022-07-31,Mercedes - Benz,CLA,180 D AMG,2019,44800,Yarı Otomatik,Dizel,Coupe,1461.0,116,Önden Çekiş,4.8,43,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
220000,KONYA ,20655473,2022-07-31,Mercedes - Benz,E,200 Elegance,1996,350000,Otomatik,LPG & Benzin,Sedan,1998.0,136,Arkadan İtiş,8.2,65,Belirtilmemiş,Takasa Uygun,Sahibinden
1090000,RİZE ,20657049,2022-07-31,Mercedes - Benz,C,C 200 d BlueTEC AMG,2016,109000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Belirtilmemiş,Takasa Uygun,Sahibinden
98000,İSTANBUL ,20656554,2022-07-31,Mercedes - Benz,230,E,1985,440000,Düz,LPG & Benzin,Sedan,2299.0,136,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun,Sahibinden
885000,İSTANBUL ,20220819,2022-07-31,Mercedes - Benz,E,250 CGI Prime,2010,218300,Otomatik,Benzin,Sedan,1796.0,204,Arkadan İtiş,6.6,59,3 boyalı,Takasa Uygun Değil,Sahibinden
403000,ÇANAKKALE ,20219758,2022-07-31,Mercedes - Benz,E,200 Kompressor Avantgarde,2003,205000,Düz,Benzin,Sedan,1796.0,163,Arkadan İtiş,8.4,65,"1 değişen, 9 boyalı",Takasa Uygun,Sahibinden
829500,ANKARA ,20219590,2022-07-31,Mercedes - Benz,C,C 180 AMG 7G-Tronic,2013,112500,Otomatik,Benzin,Sedan,1796.0,156,Arkadan İtiş,6.7,67,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1199000,ANTALYA ,20657105,2022-07-31,Mercedes - Benz,C,C 200 BlueTEC AMG,2015,97500,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1700000,ANKARA ,19672473,2022-07-31,Mercedes - Benz,C,C 200 AMG,2020,22000,Otomatik,Benzin,Sedan,1497.0,184,4WD (Sürekli),6.7,41,Tamamı orjinal,Takasa Uygun,Sahibinden
980000,İSTANBUL ,20540578,2022-07-31,Mercedes - Benz,CLS,350 CDI BlueEFFICIENCY,2012,247000,Otomatik,Dizel,Coupe,2987.0,265,4WD (Sürekli),6.9,59,"2 değişen, 9 boyalı",Takasa Uygun,Galeriden
135000,AYDIN ,20656796,2022-07-31,Mercedes - Benz,190,190 E 1.8,1991,253000,Düz,LPG & Benzin,Sedan,1799.0,109,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun,Galeriden
341000,ANKARA ,20656102,2022-07-30,Mercedes - Benz,C,C 200 Kompressor Avantgarde,2001,269000,Otomatik,Benzin,Sedan,1998.0,163,Arkadan İtiş,9.2,62,1 boyalı,Takasa Uygun Değil,Sahibinden
1295000,İSTANBUL ,20655586,2022-07-30,Mercedes - Benz,C,C 200 d BlueTEC AMG,2018,50000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Tamamı orjinal,Takasa Uygun,Galeriden
998900,HATAY ,20408095,2022-07-30,Mercedes - Benz,C,C 200 d BlueTEC AMG,2015,160000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Belirtilmemiş,Takasa Uygun Değil,Galeriden
3411000,İSTANBUL ,20654233,2022-07-30,Mercedes - Benz,E,300 D Exclusive,2021,10143,Otomatik,Dizel,Sedan,1992.0,265,4WD (Sürekli),5.6,50,Tamamı orjinal,Takasa Uygun,Galeriden
2300000,HATAY ,20654070,2022-07-30,Mercedes - Benz,E,200 d Exclusive,2020,25315,Otomatik,Dizel,Sedan,1597.0,160,Arkadan İtiş,4.7,50,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1199000,İSTANBUL ,20654122,2022-07-30,Mercedes - Benz,A,A 200 AMG,2021,16500,Yarı Otomatik,Benzin,Sedan,1332.0,163,Önden Çekiş,5.4,43,Tamamı orjinal,Takasa Uygun,Galeriden
598000,GAZİANTEP ,20653716,2022-07-30,Mercedes - Benz,A,A 180 BlueEFFICIENCY AMG Sport,2012,165000,Otomatik,Benzin,Hatchback/5,1595.0,122,Önden Çekiş,5.8,50,2 değişen,Takasa Uygun,Sahibinden
1625000,İSTANBUL ,20653918,2022-07-30,Mercedes - Benz,C,C 200 D Exclusive,2021,12812,Otomatik,Dizel,Sedan,1598.0,160,Arkadan İtiş,4.2,66,Tamamı orjinal,Takasa Uygun,Galeriden
8654000,İSTANBUL ,20497981,2022-07-30,Mercedes - Benz,S,S 400 400d Long Inspiration,2020,9358,Otomatik,Dizel,Sedan,2925.0,330,4WD (Sürekli),6.8,65,Tamamı orjinal,Takasa Uygun,Galeriden
1095000,İSTANBUL ,20653866,2022-07-30,Mercedes - Benz,S,S 350 350 L,2010,273345,Otomatik,Benzin,Sedan,3498.0,272,Arkadan İtiş,10.3,90,"2 değişen, 2 boyalı",Takasa Uygun Değil,Galeriden
720000,KONYA ,20653469,2022-07-30,Mercedes - Benz,E,220 CDI Avantgarde,2007,335000,Otomatik,Dizel,Sedan,2148.0,170,Arkadan İtiş,6.3,70,"3 değişen, 2 boyalı",Takasa Uygun,Galeriden
1050000,DENİZLİ ,20422176,2022-07-30,Mercedes - Benz,E,250 CDI Premium,2012,243000,Otomatik,Dizel,Sedan,2143.0,204,4WD (Sürekli),6.2,59,1 boyalı,Takasa Uygun Değil,Galeriden
645000,MALATYA ,20652122,2022-07-30,Mercedes - Benz,C,C 180 Kompressor BlueEfficiency Avantgard,2012,207250,Otomatik,Benzin,Sedan,1597.0,156,Arkadan İtiş,6.7,67,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1061500,İSTANBUL ,19750017,2022-07-30,Mercedes - Benz,A,A 200 AMG,2018,82000,Yarı Otomatik,Benzin,Hatchback/5,1332.0,163,Önden Çekiş,5.2,43,Belirtilmemiş,Takasa Uygun,Galeriden
1180000,KAYSERİ ,20652187,2022-07-30,Mercedes - Benz,C,C 180 Exclusive,2017,41500,Otomatik,Benzin,Sedan,1595.0,156,Arkadan İtiş,5.9,41,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1200000,ANKARA ,20418334,2022-07-30,Mercedes - Benz,S,S 320 320 CDI L,2008,467000,Otomatik,Dizel,Sedan,2987.0,235,4WD (Sürekli),8.9,90,1 boyalı,Takasa Uygun Değil,Galeriden
138750,KAYSERİ ,20651855,2022-07-30,Mercedes - Benz,250,D,1989,450000,Düz,Dizel,Sedan,2497.0,94,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun,Galeriden
1220000,İSTANBUL ,20649444,2022-07-30,Mercedes - Benz,A,A 180 d Style,2019,45000,Yarı Otomatik,Dizel,Sedan,1461.0,116,Önden Çekiş,4.3,43,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1011000,İZMİR ,20646878,2022-07-30,Mercedes - Benz,C,C 200 d BlueTEC Comfort,2017,137000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
230000,BİLECİK ,20649031,2022-07-30,Mercedes - Benz,E,200 Classic,1997,400000,Otomatik,LPG & Benzin,Sedan,1998.0,136,Arkadan İtiş,9.6,65,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
443000,BİNGÖL ,20646245,2022-07-30,Mercedes - Benz,C,C 200 Kompressor Avantgarde,2006,216500,Otomatik,LPG & Benzin,Sedan,1796.0,163,Arkadan İtiş,8.8,62,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
895000,ANKARA ,20647619,2022-07-30,Mercedes - Benz,CLA,180 D AMG,2016,102000,Otomatik,Dizel,Coupe,1461.0,109,Önden Çekiş,3.8,50,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1200000,İSTANBUL ,20651297,2022-07-30,Mercedes - Benz,E,180 Elite,2015,71000,Otomatik,Benzin,Sedan,1595.0,156,Arkadan İtiş,6.6,59,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
965000,İSTANBUL ,20651001,2022-07-30,Mercedes - Benz,S,S 320 320 CDI L,2008,340000,Otomatik,Dizel,Sedan,2987.0,235,Arkadan İtiş,8.6,90,Tamamı orjinal,Takasa Uygun,Galeriden
666000,İZMİR ,20649745,2022-07-30,Mercedes - Benz,A,A 180 BlueEFFICIENCY AMG Sport,2014,62000,Yarı Otomatik,Benzin,Hatchback/5,1595.0,156,Önden Çekiş,5.7,50,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
251000,UŞAK ,20647168,2022-07-30,Mercedes - Benz,E,200 Avantgarde,1998,386000,Otomatik,LPG & Benzin,Sedan,1998.0,136,Arkadan İtiş,9.6,65,"2 değişen, 11 boyalı",Takasa Uygun,Sahibinden
930000,BURSA ,20650655,2022-07-30,Mercedes - Benz,C,C 200 d BlueTEC Fascination,2016,156000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,"1 değişen, 3 boyalı",Takasa Uygun Değil,Galeriden
399000,KİLİS ,20213419,2022-07-30,Mercedes - Benz,E,200 Kompressor Avantgarde,2001,251900,Otomatik,LPG & Benzin,Sedan,1998.0,163,Arkadan İtiş,9.9,65,"1 değişen, 6 boyalı",Takasa Uygun Değil,Galeriden
195000,HATAY ,20650308,2022-07-30,Mercedes - Benz,230,E,1988,463000,Düz,LPG & Benzin,Sedan,2299.0,132,Arkadan İtiş,0.0,70,Belirtilmemiş,Takasa Uygun,Galeriden
987500,İZMİR ,20650277,2022-07-30,Mercedes - Benz,C,C 200 d BlueTEC Exclusive,2015,160000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Belirtilmemiş,Takasa Uygun,Galeriden
715000,İSTANBUL ,20213428,2022-07-30,Mercedes - Benz,A,A 180 BlueEFFICIENCY AMG Sport,2015,103000,Yarı Otomatik,Benzin,Hatchback/5,1595.0,122,Önden Çekiş,5.7,50,2 boyalı,Takasa Uygun Değil,Galeriden
840000,KARABÜK ,20648912,2022-07-30,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG Sport,2016,94000,Yarı Otomatik,Dizel,Hatchback/5,1461.0,109,Önden Çekiş,3.7,50,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
235000,TRABZON ,20646827,2022-07-30,Mercedes - Benz,S,S 500 500 L,1996,358000,Otomatik,LPG & Benzin,Sedan,4973.0,320,Arkadan İtiş,15.4,100,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
122500,İSTANBUL ,20649955,2022-07-30,Mercedes - Benz,190,190 E 2.0,1989,319000,Düz,LPG & Benzin,Sedan,1997.0,123,Arkadan İtiş,0.0,0,Tamamı orjinal,Takasa Uygun,Galeriden
1270000,İSTANBUL ,20648087,2022-07-30,Mercedes - Benz,A,A 200 AMG,2020,17900,Yarı Otomatik,Benzin,Sedan,1332.0,163,Önden Çekiş,5.4,43,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1700000,YALOVA ,20649219,2022-07-30,Mercedes - Benz,CLA,180 D AMG,2020,41000,Yarı Otomatik,Dizel,Coupe,1461.0,116,Önden Çekiş,4.8,43,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
239000,İZMİR ,20647441,2022-07-30,Mercedes - Benz,C,C 200 Kompressor Elegance,2000,380000,Otomatik,LPG & Benzin,Sedan,1998.0,163,Arkadan İtiş,9.2,62,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1560000,ANKARA ,20649255,2022-07-30,Mercedes - Benz,CLA,200 AMG+ 4Matic,2021,4500,Yarı Otomatik,Benzin,Coupe,1332.0,163,4WD (Sürekli),6.2,51,Tamamı orjinal,Takasa Uygun Değil,Galeriden
1475000,İSTANBUL ,20565481,2022-07-29,Mercedes - Benz,A,A 180 d AMG,2020,17000,Yarı Otomatik,Dizel,Sedan,1461.0,116,Önden Çekiş,4.3,43,Belirtilmemiş,Takasa Uygun,Galeriden
90000,OSMANİYE ,20198686,2022-07-29,Mercedes - Benz,260,SE,1987,350000,Düz,LPG & Benzin,Sedan,2599.0,166,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
95000,ELAZIĞ ,20205656,2022-07-29,Mercedes - Benz,E,200,1977,165000,Düz,LPG & Benzin,Sedan,2000.0,95,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun,Galeriden
645000,İZMİR ,20646561,2022-07-29,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG Sport,2015,177000,Yarı Otomatik,Dizel,Hatchback/5,1461.0,109,Önden Çekiş,3.7,50,Belirtilmemiş,Takasa Uygun,Galeriden
1220000,BURSA ,20646445,2022-07-29,Mercedes - Benz,C,C 180 AMG 9G-Tronic,2017,65000,Otomatik,Benzin,Sedan,1595.0,156,Arkadan İtiş,5.9,41,Belirtilmemiş,Takasa Uygun,Galeriden
1145000,İSTANBUL ,20646068,2022-07-29,Mercedes - Benz,C,C 180 AMG 9G-Tronic,2017,127000,Otomatik,Benzin,Sedan,1595.0,156,Arkadan İtiş,5.9,41,Tamamı orjinal,Takasa Uygun,Galeriden
1870000,ERZURUM ,20646098,2022-07-29,Mercedes - Benz,S,S 350 350 L,2008,237000,Otomatik,LPG & Benzin,Sedan,3498.0,272,4WD (Sürekli),10.9,90,Tamamı orjinal,Takasa Uygun,Galeriden
638750,DENİZLİ ,20646027,2022-07-29,Mercedes - Benz,C,C 180 Kompressor BlueEfficiency Avantgard,2013,157000,Otomatik,Benzin,Sedan,1597.0,156,Arkadan İtiş,6.7,67,"1 değişen, 4 boyalı",Takasa Uygun,Galeriden
210000,MERSİN ,20645980,2022-07-29,Mercedes - Benz,E,200 Kompressor Classic,1998,380000,Otomatik,LPG & Benzin,Sedan,1998.0,186,Arkadan İtiş,11.5,65,Belirtilmemiş,Takasa Uygun Değil,Galeriden
910000,SAKARYA ,20645219,2022-07-29,Mercedes - Benz,CLA,180 CDI AMG,2016,86000,Otomatik,Dizel,Coupe,1462.0,109,Önden Çekiş,3.8,50,2 boyalı,Takasa Uygun Değil,Sahibinden
152000,ESKİŞEHİR ,20645159,2022-07-29,Mercedes - Benz,200,E,1990,366000,Düz,LPG & Benzin,Sedan,1997.0,118,Arkadan İtiş,0.0,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
4545000,İSTANBUL ,20645496,2022-07-29,Mercedes - Benz,CLS,300 d AMG,2021,23500,Otomatik,Dizel,Coupe,1950.0,245,Arkadan İtiş,5.2,50,Tamamı orjinal,Takasa Uygun Değil,Galeriden
130000,ANKARA ,20645232,2022-07-29,Mercedes - Benz,190,190 E 2.0,1991,346000,Düz,LPG & Benzin,Sedan,1997.0,123,Arkadan İtiş,0.0,0,1 değişen,Takasa Uygun Değil,Sahibinden
2777000,İSTANBUL ,20645301,2022-07-29,Mercedes - Benz,E,220 D AMG,2020,51456,Otomatik,Dizel,Sedan,1950.0,194,4WD (Sürekli),5.4,50,2 boyalı,Takasa Uygun,Galeriden
1029900,İSTANBUL ,19038088,2022-07-29,Mercedes - Benz,C,C 180 AMG 7G-Tronic,2016,76900,Otomatik,Benzin,Sedan,1595.0,156,Arkadan İtiş,5.8,41,Belirtilmemiş,Takasa Uygun,Galeriden
1129900,İSTANBUL ,12297557,2022-07-29,Mercedes - Benz,C,C 200 BlueTEC AMG,2016,79500,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,2 boyalı,Takasa Uygun,Galeriden
615000,İSTANBUL ,20642905,2022-07-29,Mercedes - Benz,A,A 180 BlueEFFICIENCY AMG Sport,2012,190000,Otomatik,Benzin,Hatchback/5,1595.0,122,Önden Çekiş,5.8,50,2 boyalı,Takasa Uygun Değil,Sahibinden
269000,ANKARA ,20288065,2022-07-29,Mercedes - Benz,S,S 320 320,1995,209000,Otomatik,LPG & Benzin,Sedan,3199.0,231,Arkadan İtiş,0.0,100,Belirtilmemiş,Takasa Uygun,Galeriden
670000,ŞANLIURFA ,20641749,2022-07-29,Mercedes - Benz,CLA,180 CDI AMG,2015,177000,Otomatik,Dizel,Coupe,1462.0,109,Önden Çekiş,3.8,50,"1 değişen, 11 boyalı",Takasa Uygun Değil,Sahibinden
905000,ANKARA ,20642894,2022-07-29,Mercedes - Benz,C,C 200 d BlueTEC Fascination,2015,175000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1589000,İSTANBUL ,20644356,2022-07-29,Mercedes - Benz,C,C 200 D AMG,2021,27813,Otomatik,Dizel,Sedan,1598.0,160,Arkadan İtiş,4.2,66,1 boyalı,Takasa Uygun,Galeriden
970000,İSTANBUL ,20644251,2022-07-29,Mercedes - Benz,S,S 350 350 L,2003,92800,Otomatik,Benzin,Sedan,3724.0,245,Arkadan İtiş,11.1,88,1 boyalı,Takasa Uygun,Galeriden
1550000,İSTANBUL ,20642339,2022-07-29,Mercedes - Benz,E,220 D Exclusive,2016,125000,Otomatik,Dizel,Sedan,1950.0,194,Arkadan İtiş,4.3,50,2 değişen,Takasa Uygun Değil,Sahibinden
710000,İSTANBUL ,20643640,2022-07-29,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2015,103000,Yarı Otomatik,Dizel,Hatchback/5,1461.0,109,Önden Çekiş,4.4,50,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
469000,ANTALYA ,20642887,2022-07-29,Mercedes - Benz,C,C 180 Kompressor BlueEFFICIENCY AMG,2012,185000,Otomatik,Benzin,Sedan,1597.0,156,Arkadan İtiş,6.7,67,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
287000,İSTANBUL ,20087965,2022-07-29,Mercedes - Benz,E,200 CDI Classic,2001,384000,Otomatik,Dizel,Sedan,2148.0,116,Arkadan İtiş,6.6,65,Tamamı orjinal,Takasa Uygun Değil,Galeriden
87500,DENİZLİ ,20619825,2022-07-29,Mercedes - Benz,E,200,1987,260000,Düz,LPG & Benzin,Sedan,1997.0,109,Arkadan İtiş,0.0,0,Belirtilmemiş,Takasa Uygun,Galeriden
939750,VAN ,20643711,2022-07-29,Mercedes - Benz,E,250 CGI AMG Premium,2012,145000,Otomatik,Benzin,Sedan,1796.0,204,Arkadan İtiş,7.6,59,Belirtilmemiş,Takasa Uygun,Galeriden
409000,İSTANBUL ,20531330,2022-07-29,Mercedes - Benz,E,220 CDI Avantgarde,2007,353000,Otomatik,Dizel,Sedan,2148.0,170,Arkadan İtiş,6.3,70,Belirtilmemiş,Takasa Uygun,Galeriden
1775000,İSTANBUL ,20642522,2022-07-29,Mercedes - Benz,E,180 AMG,2018,35000,Otomatik,Benzin,Sedan,1595.0,156,Arkadan İtiş,6.6,59,Tamamı orjinal,Takasa Uygun,Galeriden
1220000,İSTANBUL ,19931593,2022-07-29,Mercedes - Benz,C,C 200 d BlueTEC AMG,2016,74500,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
985000,ÇANAKKALE ,20642211,2022-07-29,Mercedes - Benz,C,C 200 d BlueTEC AMG,2016,185500,Düz,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,"1 değişen, 1 boyalı",Takasa Uygun,Galeriden
1290000,İSTANBUL ,20642350,2022-07-29,Mercedes - Benz,E,250 AMG,2015,98068,Otomatik,Benzin,Coupe,1991.0,211,Arkadan İtiş,5.6,66,Belirtilmemiş,Takasa Uygun Değil,Galeriden
1598000,ANTALYA ,20642262,2022-07-29,Mercedes - Benz,C,C 200 D AMG,2021,42000,Otomatik,Dizel,Sedan,1598.0,160,Arkadan İtiş,4.2,66,Tamamı orjinal,Takasa Uygun,Galeriden
1358000,SİVAS ,19754186,2022-07-29,Mercedes - Benz,C,C 200 d BlueTEC AMG,2016,45000,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
545000,ISPARTA ,20639749,2022-07-29,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2013,201000,Düz,Dizel,Hatchback/5,1461.0,109,Önden Çekiş,4.0,50,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
815000,İSTANBUL ,20640170,2022-07-29,Mercedes - Benz,CLA,200 AMG,2013,99000,Otomatik,Benzin,Coupe,1595.0,156,Önden Çekiş,5.1,50,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
360000,DENİZLİ ,20638995,2022-07-29,Mercedes - Benz,E,320,2000,320000,Düz,Benzin,-,3199.0,220,Arkadan İtiş,0.0,70,1 değişen,Takasa Uygun Değil,Sahibinden
725000,AMASYA ,20639024,2022-07-29,Mercedes - Benz,CLA,180 CDI AMG,2014,144000,Otomatik,Dizel,Coupe,1462.0,109,Önden Çekiş,3.8,50,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
400000,ANTALYA ,20637214,2022-07-29,Mercedes - Benz,E,240 Elegance,2003,370000,Otomatik,LPG & Benzin,Sedan,2597.0,177,Arkadan İtiş,10.9,80,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1320000,GAZİANTEP ,20640111,2022-07-29,Mercedes - Benz,C,C 200 d BlueTEC AMG,2017,34200,Otomatik,Dizel,Sedan,1598.0,136,Arkadan İtiş,4.2,41,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1505000,İSTANBUL ,20641228,2022-07-29,Mercedes - Benz,C,C 200 D AMG,2020,65000,Otomatik,Dizel,Sedan,1598.0,160,Arkadan İtiş,4.2,66,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
195000,EDİRNE ,20637427,2022-07-29,Mercedes - Benz,C,C 180 Esprit,1994,284000,Düz,LPG & Benzin,Sedan,1799.0,122,Arkadan İtiş,0.0,62,12 boyalı,Takasa Uygun Değil,Sahibinden
450000,İZMİR ,20194156,2022-07-29,Mercedes - Benz,S,S 320 320 CDI,2004,430000,Otomatik,Dizel,Sedan,3222.0,204,Arkadan İtiş,7.7,88,Belirtilmemiş,Takasa Uygun,Galeriden
