Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Motor Hacmi,Motor Gücü,Çekiş,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
1300000,BURSA ,20635852,2022-07-28,BMW,5 Serisi,520i Luxury Line,2017,140000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.5,68,2 boyalı,Takasa Uygun Değil,Galeriden
1490000,MERSİN ,20560163,2022-07-18,BMW,5 Serisi,525d xDrive Executive M Sport,2016,205000,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,Belirtilmemiş,Takasa Uygun,Galeriden
410000,DİYARBAKIR ,20090065,2022-07-15,BMW,5 Serisi,528i Standart,2000,230000,Otomatik,LPG & Benzin,Sedan,2793,193,Arkadan İtiş,10.5,70,"1 değişen, 11 boyalı",Takasa Uygun,Galeriden
925000,GAZİANTEP ,20485926,2022-07-04,BMW,5 Serisi,520i M Sport,2013,168000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun,Galeriden
5400000,İSTANBUL ,19993614,2022-07-04,BMW,7 Serisi,740d xDrive Long M Excellence,2018,61000,Otomatik,Dizel,Sedan,2993,320,4WD (Sürekli),5.0,78,Belirtilmemiş,Takasa Uygun,Galeriden
355000,BATMAN ,20383269,2022-06-30,BMW,3 Serisi,320d Standart,2010,250000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.3,60,"3 değişen, 3 boyalı",Takasa Uygun Değil,Galeriden
785500,ANKARA ,20424105,2022-06-24,BMW,3 Serisi,316i M Sport,2014,124000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,3 boyalı,Takasa Uygun,Galeriden
1467500,İZMİR ,20414154,2022-06-23,BMW,5 Serisi,520i Comfort Plus,2018,126000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.5,68,Belirtilmemiş,Takasa Uygun,Galeriden
2285000,İZMİR ,20309775,2022-06-10,BMW,5 Serisi,520i Luxury Line,2021,2467,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,7.1,68,Belirtilmemiş,Takasa Uygun,Galeriden
426500,İSTANBUL ,20293530,2022-06-08,BMW,3 Serisi,316i Comfort,2011,165000,Otomatik,LPG & Benzin,Sedan,1596,116,Arkadan İtiş,7.9,63,"3 değişen, 2 boyalı",Takasa Uygun,Galeriden
719000,ANKARA ,16056693,2022-07-23,BMW,5 Serisi,520d Premium,2011,229000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,Belirtilmemiş,Takasa Uygun,Galeriden
205000,ANKARA ,18306548,2022-07-14,BMW,3 Serisi,318i Standart,2001,340000,Otomatik,LPG & Benzin,Sedan,1895,118,Arkadan İtiş,9.2,63,"3 değişen, 6 boyalı",Takasa Uygun,Galeriden
320000,ADANA ,20690363,2022-08-04,BMW,3 Serisi,320i,2004,304000,Otomatik,LPG & Benzin,Sedan,2171,170,Arkadan İtiş,9.4,63,Belirtilmemiş,Takasa Uygun,Sahibinden
935000,İZMİR ,20253509,2022-08-04,BMW,4 Serisi,418i Sport Line,2016,99800,Otomatik,Benzin,Coupe,1499,136,Arkadan İtiş,5.3,60,1 boyalı,Takasa Uygun,Sahibinden
135000,İSTANBUL ,20690393,2022-08-04,BMW,5 Serisi,520i Standart,1994,290000,Düz,LPG & Benzin,Sedan,1991,150,Arkadan İtiş,0.0,80,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
675000,İSTANBUL ,20543030,2022-08-04,BMW,3 Serisi,316i Comfort,2013,150000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,Belirtilmemiş,Takasa Uygun Değil,Galeriden
639000,ANTALYA ,20681165,2022-08-04,BMW,3 Serisi,316i M Sport,2015,320000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,Belirtilmemiş,Takasa Uygun Değil,Galeriden
1385000,İZMİR ,20425820,2022-08-04,BMW,3 Serisi,320i First Edition Sport Line,2019,40000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.0,59,Tamamı orjinal,Takasa Uygun Değil,Galeriden
370000,İSTANBUL ,20689940,2022-08-04,BMW,1 Serisi,116i Standart,2009,133000,Otomatik,Benzin,Hatchback/5,1596,116,Arkadan İtiş,7.5,53,"2 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden
125000,ANKARA ,20689600,2022-08-04,BMW,3 Serisi,316i Standart,1997,302000,Düz,LPG & Benzin,Sedan,1596,102,Arkadan İtiş,0.0,63,Belirtilmemiş,Takasa Uygun,Sahibinden
485000,GİRESUN ,20689998,2022-08-04,BMW,1 Serisi,116i Sport Line,2012,173000,Otomatik,Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.6,52,Belirtilmemiş,Takasa Uygun Değil,Galeriden
250000,İSTANBUL ,20086265,2022-08-04,BMW,1 Serisi,116i Standart,2005,258000,Düz,LPG & Benzin,Hatchback/5,1596,115,Arkadan İtiş,7.5,50,"1 değişen, 7 boyalı",Takasa Uygun,Sahibinden
148000,YOZGAT ,19996515,2022-08-04,BMW,3 Serisi,316ti Compact,2004,310000,Düz,LPG & Benzin,Hatchback/3,1796,115,Arkadan İtiş,7.0,63,2 boyalı,Takasa Uygun Değil,Galeriden
1375000,GAZİANTEP ,20530601,2022-08-04,BMW,5 Serisi,525d xDrive Executive M Sport,2015,252000,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,Belirtilmemiş,Takasa Uygun,Galeriden
749900,KAYSERİ ,20689824,2022-08-04,BMW,5 Serisi,520d Exclusive,2011,350000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,Belirtilmemiş,Takasa Uygun,Galeriden
242000,MALATYA ,20689748,2022-08-04,BMW,3 Serisi,316i Standart,2001,268000,Düz,LPG & Benzin,Sedan,1595,105,Arkadan İtiş,7.8,63,"1 değişen, 12 boyalı",Takasa Uygun Değil,Sahibinden
285500,DÜZCE ,20689633,2022-08-04,BMW,3 Serisi,320d xDrive M Sport,2014,90000,Otomatik,Dizel,Sedan,1995,184,4WD (Sürekli),4.7,57,2 boyalı,Takasa Uygun Değil,Sahibinden
910000,İZMİR ,20689527,2022-08-04,BMW,3 Serisi,320i ED M Plus,2016,117800,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1315000,KOCAELİ ,20689485,2022-08-04,BMW,5 Serisi,520i Executive M Sport,2016,79476,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,4 boyalı,Takasa Uygun,Galeriden
190000,ANKARA ,20266594,2022-08-04,BMW,5 Serisi,520i Standart,2000,229000,Otomatik,Benzin,Sedan,1991,150,Arkadan İtiş,9.9,70,"3 değişen, 8 boyalı",Takasa Uygun Değil,Sahibinden
128000,İSTANBUL ,20263790,2022-08-04,BMW,3 Serisi,318i Standart,1993,397000,Otomatik,Benzin,Sedan,1796,115,Arkadan İtiş,0.0,63,1 değişen,Takasa Uygun,Sahibinden
515000,İZMİR ,20264406,2022-08-04,BMW,1 Serisi,116i Technology,2014,128000,Otomatik,Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.7,52,2 değişen,Takasa Uygun Değil,Sahibinden
442000,KAYSERİ ,20689370,2022-08-04,BMW,3 Serisi,320d Edition Comfort,2011,335000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.3,60,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
745000,İZMİR ,20689441,2022-08-04,BMW,3 Serisi,320d M Sport,2012,245000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Belirtilmemiş,Takasa Uygun,Galeriden
875000,ANKARA ,20689426,2022-08-04,BMW,5 Serisi,520d Premium,2012,530000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,Belirtilmemiş,Takasa Uygun,Galeriden
230000,BURSA ,20689187,2022-08-04,BMW,3 Serisi,320d Standart,2004,209000,Düz,Dizel,Sedan,1995,150,Arkadan İtiş,5.7,63,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
525000,ESKİŞEHİR ,20689185,2022-08-04,BMW,3 Serisi,316i Comfort,2013,145000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
380000,KIRIKKALE ,20266252,2022-08-04,BMW,3 Serisi,320d Premium,2006,388000,Otomatik,Dizel,Sedan,1995,163,Arkadan İtiş,6.7,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1420000,İSTANBUL ,20257830,2022-08-04,BMW,3 Serisi,320i First Edition Sport Line,2020,34000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.0,59,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
182500,ANKARA ,20690319,2022-08-04,BMW,3 Serisi,325i Standart,1990,254000,Düz,Benzin,Sedan,2494,170,Arkadan İtiş,0.0,0,"1 değişen, 12 boyalı",Takasa Uygun Değil,Sahibinden
840000,BURSA ,20690203,2022-08-04,BMW,1 Serisi,118i One Edition,2019,68000,Otomatik,Benzin,Hatchback/5,1499,136,Arkadan İtiş,5.1,52,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
175000,İSTANBUL ,20690177,2022-08-04,BMW,3 Serisi,316i Standart,2000,230000,Düz,LPG & Benzin,Sedan,1895,105,Arkadan İtiş,7.8,63,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
900000,BATMAN ,20689180,2022-08-04,BMW,3 Serisi,320i ED 40th Year Edition,2016,75000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
490000,KIRKLARELİ ,20686469,2022-08-04,BMW,3 Serisi,320d Comfort,2011,225000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.3,60,3 boyalı,Takasa Uygun Değil,Sahibinden
245000,İSTANBUL ,20688664,2022-08-04,BMW,3 Serisi,320i,1998,345000,Otomatik,Benzin,Sedan,1991,150,Arkadan İtiş,9.4,63,Tamamı boyalı,Takasa Uygun,Sahibinden
390000,İSTANBUL ,20687967,2022-08-04,BMW,5 Serisi,520d Standart,2006,350000,Otomatik,Dizel,Sedan,1995,163,Arkadan İtiş,6.9,70,1 değişen,Takasa Uygun Değil,Sahibinden
870000,İZMİR ,20687359,2022-08-04,BMW,3 Serisi,320i ED Sport Line,2015,105000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,Tamamı orjinal,Takasa Uygun,Sahibinden
980000,İSTANBUL ,20687132,2022-08-04,BMW,3 Serisi,318i Edition Sport Line,2017,47500,Otomatik,Benzin,Sedan,1499,136,Arkadan İtiş,5.0,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
810000,İSTANBUL ,20685585,2022-08-04,BMW,1 Serisi,118i M Plus,2016,66500,Otomatik,Benzin,Hatchback/5,1499,136,Arkadan İtiş,5.2,52,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
1650000,İSTANBUL ,20688593,2022-08-04,BMW,5 Serisi,520i Executive M Sport,2018,1700,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
85000,MERSİN ,20662413,2022-08-04,BMW,3 Serisi,316i Standart,1993,409000,Düz,LPG & Benzin,Sedan,1596,102,Arkadan İtiş,0.0,63,"1 değişen, 12 boyalı",Takasa Uygun,Sahibinden
353000,SİNOP ,20687181,2022-08-04,BMW,3 Serisi,316i Premium,2007,225800,Düz,Benzin,Sedan,1597,122,Arkadan İtiş,7.7,60,"1 değişen, 1 boyalı",Takasa Uygun,Sahibinden
706000,İSTANBUL ,20687987,2022-08-04,BMW,1 Serisi,116d Joy,2016,66500,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,4.1,52,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
535000,BURSA ,20688964,2022-08-04,BMW,1 Serisi,116d ED EfficientDynamics,2015,200000,Düz,Dizel,Hatchback/5,1496,116,Arkadan İtiş,3.4,52,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
595000,İSTANBUL ,20688489,2022-08-04,BMW,3 Serisi,320i,2012,227000,Otomatik,Benzin,Sedan,1997,184,Arkadan İtiş,5.9,60,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
2275000,ESKİŞEHİR ,20688425,2022-08-04,BMW,5 Serisi,520i Special Edition M Sport,2021,14000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,7.1,68,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
795000,MUĞLA ,20685553,2022-08-04,BMW,1 Serisi,116d Premium Line,2018,59000,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,3.9,52,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
778000,ANTALYA ,20341493,2022-08-04,BMW,5 Serisi,520d Comfort,2011,167000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,"1 değişen, 1 boyalı",Takasa Uygun Değil,Galeriden
130000,KAYSERİ ,20688894,2022-08-04,BMW,3 Serisi,320i,1988,299150,Düz,LPG & Benzin,Sedan,1991,129,Arkadan İtiş,0.0,0,"2 değişen, 11 boyalı",Takasa Uygun Değil,Sahibinden
1650000,İSTANBUL ,19306015,2022-08-04,BMW,5 Serisi,520i Prestige,2017,118000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.5,68,Belirtilmemiş,Takasa Uygun,Galeriden
195000,ANKARA ,20686760,2022-08-03,BMW,3 Serisi,320d Standart,2000,306000,Otomatik,Dizel,Sedan,1951,136,Arkadan İtiş,6.9,63,"5 değişen, 8 boyalı",Takasa Uygun Değil,Sahibinden
1300000,KARAMAN ,20686903,2022-08-03,BMW,2 Serisi,218i Sport Line,2016,130000,Otomatik,Benzin,-,1499,136,Arkadan İtiş,5.3,52,Belirtilmemiş,Takasa Uygun,Galeriden
190000,ANKARA ,20191460,2022-08-03,BMW,5 Serisi,520i Standart,1997,436000,Düz,LPG & Benzin,Sedan,1991,150,Arkadan İtiş,9.0,70,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
1900000,ADANA ,20237054,2022-08-03,BMW,5 Serisi,520i Executive M Sport,2018,72000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun,Sahibinden
495000,ANKARA ,20686014,2022-08-03,BMW,3 Serisi,316i Standart,2012,245000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,Belirtilmemiş,Takasa Uygun,Galeriden
489750,İSTANBUL ,18639342,2022-08-03,BMW,3 Serisi,320d Premium,2010,195000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,4.8,60,Belirtilmemiş,Takasa Uygun,Galeriden
700000,GAZİANTEP ,19799119,2022-08-03,BMW,5 Serisi,520d Premium,2010,202000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,6.1,70,1 boyalı,Takasa Uygun Değil,Sahibinden
975000,ORDU ,20685057,2022-08-03,BMW,4 Serisi,418i Gran Coupe M Sport,2015,94000,Otomatik,Benzin,Coupe,1499,136,Arkadan İtiş,5.2,60,Tamamı orjinal,Takasa Uygun,Sahibinden
458000,ANTALYA ,20161500,2022-08-03,BMW,3 Serisi,320d xDrive Comfort Plus,2011,260000,Otomatik,Dizel,Sedan,1995,184,4WD (Sürekli),5.7,60,Belirtilmemiş,Takasa Uygun,Sahibinden
320000,ADANA ,19796725,2022-08-03,BMW,5 Serisi,520d Sport,2008,284000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,6.9,70,"2 değişen, 8 boyalı",Takasa Uygun Değil,Sahibinden
2295000,İSTANBUL ,20684729,2022-08-03,BMW,4 Serisi,418d Gran Coupe M Sport,2022,49,Otomatik,Benzin,Coupe,1995,150,Arkadan İtiş,4.1,57,Belirtilmemiş,Takasa Uygun Değil,Galeriden
379000,İSTANBUL ,20684317,2022-08-03,BMW,1 Serisi,116i Premium,2011,225000,Otomatik,LPG & Benzin,Hatchback/5,1598,136,Arkadan İtiş,5.6,52,"2 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
5250000,İSTANBUL ,20230256,2022-08-03,BMW,7 Serisi,740d xDrive Long Pure Excellence,2018,84393,Otomatik,Dizel,Sedan,2993,320,4WD (Sürekli),5.0,78,Belirtilmemiş,Takasa Uygun Değil,Galeriden
542000,KÜTAHYA ,20684498,2022-08-03,BMW,1 Serisi,118i Urban Line,2012,155000,Otomatik,Benzin,Hatchback/5,1598,170,Arkadan İtiş,5.6,52,Tamamı orjinal,Takasa Uygun,Galeriden
800000,ÇANAKKALE ,20684195,2022-08-03,BMW,3 Serisi,320d xDrive Techno Plus,2014,202000,Otomatik,Dizel,Sedan,1995,184,4WD (Sürekli),4.7,57,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1340000,MANİSA ,20684175,2022-08-03,BMW,2 Serisi,216d Gran Coupe M Sport,2021,2700,Otomatik,Dizel,Coupe,1496,116,Önden Çekiş,4.5,42,Belirtilmemiş,Takasa Uygun,Galeriden
1245000,İSTANBUL ,20262887,2022-08-03,BMW,5 Serisi,520i Executive M Sport,2016,79000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun Değil,Galeriden
210000,ANKARA ,20683880,2022-08-03,BMW,3 Serisi,318i Standart,2000,218000,Otomatik,LPG & Benzin,Sedan,1895,118,Arkadan İtiş,9.2,63,"1 değişen, 11 boyalı",Takasa Uygun,Sahibinden
865000,AFYONKARAHİSAR ,20508071,2022-08-03,BMW,3 Serisi,320i ED Luxury Line Plus,2015,145000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,Tamamı orjinal,Takasa Uygun,Galeriden
2295000,İSTANBUL ,20683889,2022-08-03,BMW,3 Serisi,320i M Sport,2022,30,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.0,59,Tamamı orjinal,Takasa Uygun Değil,Galeriden
455000,ÇANAKKALE ,20248019,2022-08-03,BMW,3 Serisi,316i Standart,2010,122000,Otomatik,Benzin,Sedan,1596,116,Arkadan İtiş,7.9,63,"1 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
260000,HATAY ,20678662,2022-08-03,BMW,3 Serisi,328i Standart,1998,394000,Otomatik,LPG & Benzin,Sedan,2793,193,Arkadan İtiş,10.1,63,3 boyalı,Takasa Uygun,Sahibinden
555000,BALIKESİR ,20683599,2022-08-03,BMW,3 Serisi,320d Edition Comfort,2012,166500,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.3,60,1 boyalı,Takasa Uygun,Sahibinden
410000,İZMİR ,20683574,2022-08-03,BMW,3 Serisi,316i Comfort,2011,94500,Otomatik,Benzin,Sedan,1596,116,Arkadan İtiş,7.9,63,"2 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden
430000,KONYA ,20683665,2022-08-03,BMW,5 Serisi,530d Standart,2004,309000,Otomatik,Dizel,Sedan,2993,231,Arkadan İtiş,7.8,70,"2 değişen, 9 boyalı",Takasa Uygun Değil,Sahibinden
720000,SİVAS ,20683571,2022-08-03,BMW,3 Serisi,320d Modern Line,2012,262000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1190000,DİYARBAKIR ,20683620,2022-08-03,BMW,2 Serisi,218i Gran Coupe Sport Line,2022,15,Otomatik,Benzin,Coupe,1499,140,Önden Çekiş,6.3,42,Tamamı orjinal,Takasa Uygun,Galeriden
1310000,MERSİN ,19243543,2022-08-03,BMW,3 Serisi,320i First Edition M Sport,2019,36000,Otomatik,Benzin,Sedan,1597,170,Arkadan İtiş,6.0,59,Belirtilmemiş,Takasa Uygun,Galeriden
705000,SAKARYA ,20683129,2022-08-03,BMW,1 Serisi,118i Joy Plus,2015,83000,Otomatik,Benzin,Hatchback/5,1499,136,Arkadan İtiş,5.2,52,Tamamı orjinal,Takasa Uygun,Galeriden
675000,İZMİR ,20633458,2022-08-03,BMW,3 Serisi,316i Sport Line,2014,153000,Otomatik,Benzin,Sedan,1598,136,Arkadan İtiş,5.8,60,"2 değişen, 5 boyalı",Takasa Uygun,Galeriden
450000,MERSİN ,20682163,2022-08-03,BMW,3 Serisi,320d Premium,2010,270000,Otomatik,Dizel,Sedan,1995,177,Arkadan İtiş,4.8,60,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
890000,SAMSUN ,20682935,2022-08-03,BMW,2 Serisi,218i M Sport,2015,42500,Otomatik,Benzin,Coupe,1499,136,Arkadan İtiş,5.1,52,1 değişen,Takasa Uygun Değil,Sahibinden
720000,KOCAELİ ,20682615,2022-08-03,BMW,5 Serisi,520d M Sport,2011,325000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,5.2,70,"3 değişen, 9 boyalı",Takasa Uygun,Galeriden
235000,GAZİANTEP ,20119183,2022-08-03,BMW,3 Serisi,320d Standart,2003,315000,Otomatik,Dizel,Sedan,1995,150,Arkadan İtiş,6.9,63,"1 değişen, 3 boyalı",Takasa Uygun,Sahibinden
750000,TRABZON ,20682707,2022-08-03,BMW,3 Serisi,318i Joy,2015,165000,Otomatik,Benzin,Sedan,1499,136,Arkadan İtiş,5.0,60,1 değişen,Takasa Uygun Değil,Sahibinden
850000,İSTANBUL ,20682111,2022-08-03,BMW,3 Serisi,320d M Sport,2013,185000,Otomatik,Dizel,Sedan,1995,184,Arkadan İtiş,4.4,57,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
160000,ADANA ,20682402,2022-08-03,BMW,5 Serisi,520i Standart,1999,333000,Otomatik,LPG & Benzin,Sedan,1991,150,Arkadan İtiş,9.9,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
1500000,İSTANBUL ,20682661,2022-08-03,BMW,3 Serisi,320d Edition M Sport,2018,77000,Otomatik,Dizel,Sedan,1995,190,Arkadan İtiş,4.0,57,Belirtilmemiş,Takasa Uygun,Galeriden
769000,İSTANBUL ,20682369,2022-08-03,BMW,3 Serisi,320d xDrive Techno Plus,2013,164000,Otomatik,Dizel,Sedan,1995,184,4WD (Sürekli),4.7,57,"1 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden
1130000,İZMİR ,20682404,2022-08-03,BMW,5 Serisi,520i Executive,2016,99000,Otomatik,Benzin,Sedan,1592,170,Arkadan İtiş,6.7,70,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
267500,SAKARYA ,20682156,2022-08-03,BMW,3 Serisi,320Ci,2000,281000,Düz,Benzin,Coupe,1991,150,Arkadan İtiş,8.9,63,"2 değişen, 10 boyalı",Takasa Uygun,Sahibinden
940000,İSTANBUL ,20682483,2022-08-03,BMW,3 Serisi,320i ED 40th Year Edition,2016,137000,Otomatik,Benzin,Sedan,1598,170,Arkadan İtiş,5.3,60,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
530000,KOCAELİ ,20682451,2022-08-03,BMW,5 Serisi,530xd Standart,2007,305000,Otomatik,Dizel,Sedan,2993,235,4WD (Sürekli),6.6,70,"1 değişen, 4 boyalı",Takasa Uygun,Galeriden
1585000,AKSARAY ,20508645,2022-08-03,BMW,5 Serisi,525d xDrive Executive,2016,118700,Otomatik,Dizel,Sedan,1995,218,4WD (Sürekli),5.1,70,Belirtilmemiş,Takasa Uygun,Galeriden
363000,ANKARA ,20681930,2022-08-03,BMW,3 Serisi,316i Standart,2009,206000,Düz,LPG & Benzin,Sedan,1597,115,Arkadan İtiş,7.5,60,1 boyalı,Takasa Uygun,Sahibinden
667500,KİLİS ,20566714,2022-08-03,BMW,1 Serisi,116d Joy Plus,2015,116000,Otomatik,Dizel,Hatchback/5,1496,116,Arkadan İtiş,4.1,52,Tamamı orjinal,Takasa Uygun Değil,Galeriden
1399000,ANKARA ,20639985,2022-08-03,BMW,7 Serisi,730d xDrive Standart,2014,224900,Otomatik,Dizel,Sedan,2993,258,4WD (Sürekli),6.0,80,Belirtilmemiş,Takasa Uygun,Galeriden
165900,ANKARA ,19382640,2022-08-03,BMW,3 Serisi,320i,1998,350000,Düz,LPG & Benzin,Sedan,1991,150,Arkadan İtiş,0.0,65,"2 değişen, 1 boyalı",Takasa Uygun,Sahibinden
