Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Motor Hacmi,Motor Gücü,Çekiş,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Takasa Uygun,Kimden
689000,İSTANBUL ,20644467,2022-07-29,Ford,Focus,1.5 TDCi Titanium,2019,45000,Yarı Otomatik,Dizel,Sedan,1499,120,Önden Çekiş,4.2,55,3 boyalı,Takasa Uygun,Galeriden
415000,ESKİŞEHİR ,20643019,2022-07-29,Ford,Focus,1.6 TDCi Trend X,2015,148000,Düz,Dizel,Hatchback/5,1560,95,Önden Çekiş,4.5,55,Belirtilmemiş,Takasa Uygun Değil,Galeriden
398000,HATAY ,20621872,2022-07-28,Ford,Focus,1.6 TDCi Trend X,2016,171000,Düz,Dizel,Sedan,1560,95,Önden Çekiş,4.5,53,"1 değişen, 1 boyalı",Takasa Uygun,Galeriden
218000,MANİSA ,20631187,2022-07-27,Ford,C-Max,1.6 Trend,2005,104000,Düz,Benzin,MPV,1596,100,Önden Çekiş,6.9,55,"2 değişen, 6 boyalı",Takasa Uygun Değil,Galeriden
385000,İZMİR ,20629270,2022-07-27,Ford,Fiesta,1.5 TDCi Titanium X,2017,131000,Düz,Dizel,Hatchback/5,1498,75,Önden Çekiş,3.7,42,Tamamı orjinal,Takasa Uygun,Galeriden
325000,HATAY ,20614407,2022-07-26,Ford,Focus,1.6 TDCi Trend,2012,235000,Düz,Dizel,Sedan,1560,95,Önden Çekiş,4.2,53,1 boyalı,Takasa Uygun,Galeriden
200000,RİZE ,19160807,2022-07-23,Ford,Focus,1.6 TDCi Ghia,2007,333000,Düz,Dizel,Sedan,1560,110,Önden Çekiş,4.8,55,Belirtilmemiş,Takasa Uygun Değil,Galeriden
450750,İSTANBUL ,20580318,2022-07-21,Ford,Focus,1.5 TDCi Trend X,2018,165000,Yarı Otomatik,Dizel,Sedan,1499,120,Önden Çekiş,4.2,55,2 boyalı,Takasa Uygun,Galeriden
358000,ANTALYA ,20309391,2022-07-20,Ford,Fiesta,1.6 Trend X,2016,49000,Yarı Otomatik,Benzin,Hatchback/5,1596,105,Önden Çekiş,5.9,42,1 değişen,Takasa Uygun Değil,Galeriden
195000,HATAY ,20467155,2022-07-20,Ford,Focus,1.6 TDCi Ghia,2006,298000,Otomatik,Dizel,Sedan,1560,110,Önden Çekiş,5.5,55,2 boyalı,Takasa Uygun,Galeriden
417500,AYDIN ,20428510,2022-07-18,Ford,Focus,1.5 TDCi Trend X,2015,148000,Yarı Otomatik,Dizel,Sedan,1499,120,Önden Çekiş,4.2,55,"1 değişen, 3 boyalı",Takasa Uygun,Galeriden
275500,İSTANBUL ,20526363,2022-07-13,Ford,Fiesta,1.4 TDCi Trend,2012,147000,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,Tamamı orjinal,Takasa Uygun,Galeriden
192000,ÇANAKKALE ,20331226,2022-07-05,Ford,Focus,1.6 Collection,2005,205000,Düz,LPG & Benzin,Hatchback/5,1596,100,Önden Çekiş,6.8,55,Tamamı orjinal,Takasa Uygun,Galeriden
309500,İSTANBUL ,20470583,2022-07-01,Ford,Focus,1.0 GTDi Trend X,2012,128500,Düz,Benzin,Hatchback/5,999,125,Önden Çekiş,5.1,55,2 boyalı,Takasa Uygun,Galeriden
612900,KONYA ,20329540,2022-06-30,Ford,Focus,1.5 Ti-VCT Trend X,2019,33000,Otomatik,Benzin,Sedan,1497,123,Önden Çekiş,6.5,52,Belirtilmemiş,Takasa Uygun Değil,Galeriden
295000,MANİSA ,20419726,2022-06-24,Ford,Focus,1.6 Ti-VCT Collection,2010,132000,Düz,LPG & Benzin,Hatchback/5,1596,115,Önden Çekiş,6.6,55,"2 değişen, 2 boyalı",Takasa Uygun,Galeriden
319900,HATAY ,20607177,2022-08-01,Ford,Focus,1.6 TDCi Trend X,2012,212000,Düz,Dizel,Sedan,1560,95,Önden Çekiş,4.2,53,Belirtilmemiş,Takasa Uygun,Galeriden
389900,HATAY ,20668166,2022-08-01,Ford,Focus,1.5 TDCi Trend X,2015,191000,Yarı Otomatik,Dizel,Sedan,1499,120,Önden Çekiş,4.2,55,Belirtilmemiş,Takasa Uygun,Galeriden
220000,KİLİS ,20689791,2022-08-04,Ford,Fiesta,1.4 TDCi Titanium,2010,245000,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,Belirtilmemiş,Takasa Uygun Değil,Galeriden
150000,AMASYA ,20689655,2022-08-04,Ford,Focus,2.0 Ghia,2001,314300,Düz,LPG & Benzin,Sedan,1988,130,Önden Çekiş,8.7,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
208000,İZMİR ,20689460,2022-08-04,Ford,Fiesta,1.4 TDCi Titanium,2011,224000,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
198800,KAYSERİ ,20689625,2022-08-04,Ford,Focus,1.6 Trend,2006,280000,Düz,LPG & Benzin,Hatchback/5,1596,115,Önden Çekiş,6.4,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
315000,OSMANİYE ,20257850,2022-08-04,Ford,Focus,1.6 Ti-VCT Trend X,2013,241000,Düz,LPG & Benzin,Sedan,1596,125,Önden Çekiş,6.0,55,2 boyalı,Takasa Uygun Değil,Sahibinden
715000,ADANA ,20689466,2022-08-04,Ford,Focus,1.5 TDCi Trend X,2020,34500,Otomatik,Dizel,Sedan,1500,120,Önden Çekiş,4.3,47,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
207000,İSTANBUL ,20256709,2022-08-04,Ford,Fiesta,1.4 TDCi Trend,2009,202800,Düz,Dizel,Hatchback/5,1399,70,Önden Çekiş,4.3,45,"3 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
377500,MALATYA ,20060171,2022-08-04,Ford,Focus,1.6 TDCi Trend X,2014,155000,Düz,Dizel,Sedan,1560,95,Önden Çekiş,4.5,53,3 boyalı,Takasa Uygun Değil,Sahibinden
697850,MUĞLA ,20263641,2022-08-04,Ford,Mondeo,2.0 TDCi Titanium,2018,172000,Yarı Otomatik,Dizel,Sedan,1997,180,Önden Çekiş,4.8,62,4 boyalı,Takasa Uygun,Sahibinden
310000,MALATYA ,20689438,2022-08-04,Ford,Mondeo,2.0 TDCi Selective,2010,247000,Otomatik,Dizel,Sedan,1997,140,Önden Çekiş,5.6,70,8 boyalı,Takasa Uygun,Sahibinden
141500,BURSA ,20689476,2022-08-04,Ford,Fiesta,1.4 TDCi Comfort,2005,292000,Düz,Dizel,Hatchback/5,1399,68,Önden Çekiş,4.3,45,Belirtilmemiş,Takasa Uygun,Galeriden
268000,KONYA ,20689368,2022-08-04,Ford,Fiesta,1.5 TDCi Trend,2013,187000,Düz,Dizel,Hatchback/5,1498,75,Önden Çekiş,3.7,42,1 değişen,Takasa Uygun,Sahibinden
297000,ANKARA ,20671091,2022-08-04,Ford,Mondeo,1.6 Titanium,2008,179000,Düz,LPG & Benzin,Sedan,1596,125,Önden Çekiş,7.4,70,Tamamı orjinal,Takasa Uygun Değil,Galeriden
205000,DİYARBAKIR ,20688500,2022-08-04,Ford,C-Max,1.6 TDCi Trend,2005,182000,Düz,Dizel,MPV,1560,110,Önden Çekiş,4.9,55,1 boyalı,Takasa Uygun Değil,Sahibinden
138000,GAZİANTEP ,20689350,2022-08-04,Ford,Focus,1.6 Comfort,2004,267000,Otomatik,LPG & Benzin,Sedan,1596,100,Önden Çekiş,7.8,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
255000,İSTANBUL ,20689273,2022-08-04,Ford,Focus,1.6 TDCi Ghia,2007,188000,Otomatik,Dizel,Sedan,1560,110,Önden Çekiş,5.5,55,7 boyalı,Takasa Uygun Değil,Sahibinden
189000,KASTAMONU ,20689223,2022-08-04,Ford,Focus,1.6 Ghia,2000,236500,Düz,LPG & Benzin,Sedan,1596,100,Önden Çekiş,6.9,55,1 boyalı,Takasa Uygun Değil,Sahibinden
500000,İSTANBUL ,19798837,2022-08-04,Ford,Focus,1.6 Ti-VCT Titanium,2015,79000,Yarı Otomatik,Benzin,Sedan,1596,125,Önden Çekiş,6.3,55,2 boyalı,Takasa Uygun,Sahibinden
58000,ANKARA ,20689164,2022-08-04,Ford,Taunus,2.0 GTS,1993,232000,Düz,LPG & Benzin,Sedan,1993,101,Arkadan İtiş,0.0,62,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
300000,ANTALYA ,20689206,2022-08-04,Ford,Focus,1.6 Comfort,2010,193000,Düz,LPG & Benzin,Hatchback/5,1596,100,Önden Çekiş,6.7,55,Belirtilmemiş,Takasa Uygun,Sahibinden
410000,NEVŞEHİR ,20688989,2022-08-04,Ford,Focus,1.6 Ti-VCT Trend X,2015,121000,Düz,LPG & Benzin,Sedan,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
235000,ELAZIĞ ,20689199,2022-08-04,Ford,Fusion,1.4 TDCi Collection,2011,139000,Düz,Dizel,Hatchback/5,1399,68,Önden Çekiş,4.5,45,"2 değişen, 1 boyalı",Takasa Uygun,Galeriden
450000,ERZURUM ,20689118,2022-08-04,Ford,Focus,1.6 Ti-VCT Trend X,2015,49000,Yarı Otomatik,LPG & Benzin,Hatchback/5,1596,125,Önden Çekiş,6.3,55,"1 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
355000,OSMANİYE ,20689055,2022-08-04,Ford,Focus,1.6 TDCi Trend X,2013,156000,Düz,Dizel,Sedan,1560,95,Önden Çekiş,4.2,53,2 boyalı,Takasa Uygun Değil,Sahibinden
360000,GAZİANTEP ,20688883,2022-08-04,Ford,Focus,1.6 TDCi Style,2011,137000,Düz,Dizel,Sedan,1560,115,Önden Çekiş,4.2,53,1 değişen,Takasa Uygun Değil,Sahibinden
209000,KOCAELİ ,20688039,2022-08-04,Ford,Fiesta,1.4 Comfort,2005,91700,Düz,LPG & Benzin,Hatchback/5,1388,80,Önden Çekiş,6.4,45,4 boyalı,Takasa Uygun Değil,Sahibinden
325000,ESKİŞEHİR ,20687041,2022-08-04,Ford,Focus,1.6 TDCi Titanium,2011,155000,Düz,Dizel,Hatchback/5,1560,110,Önden Çekiş,4.5,55,2 boyalı,Takasa Uygun Değil,Sahibinden
280000,KONYA ,20686550,2022-08-04,Ford,Fiesta,1.5 TDCi Trend,2013,196000,Düz,Dizel,Hatchback/5,1498,75,Önden Çekiş,3.7,42,2 boyalı,Takasa Uygun Değil,Sahibinden
303000,DİYARBAKIR ,20687893,2022-08-04,Ford,Focus,1.6 Comfort,2011,174000,Otomatik,LPG & Benzin,Sedan,1596,100,Önden Çekiş,6.7,55,"2 değişen, 1 boyalı",Takasa Uygun Değil,Sahibinden
448000,İSTANBUL ,20687892,2022-08-04,Ford,Focus,1.5 TDCi Trend X,2015,170000,Yarı Otomatik,Dizel,Station wagon,1499,120,Önden Çekiş,4.2,53,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
215000,ADANA ,20686715,2022-08-04,Ford,Fiesta,1.4 Comfort,2006,230000,Düz,LPG & Benzin,Hatchback/3,1388,80,Önden Çekiş,6.4,45,"1 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
385000,ANTALYA ,20686012,2022-08-04,Ford,Focus,1.6 Ti-VCT Trend X,2016,238000,Düz,LPG & Benzin,Sedan,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
100000,ADANA ,20687916,2022-08-04,Ford,Festiva,1.3 GL,1994,225000,Düz,LPG & Benzin,Hatchback/5,1283,68,Önden Çekiş,0.0,38,Tamamı orjinal,Takasa Uygun,Sahibinden
220000,BURSA ,20687037,2022-08-04,Ford,Fiesta,1.4 TDCi My Fiesta,2011,229000,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
180000,ADANA ,20686635,2022-08-04,Ford,Fiesta,1.4 TDCi Comfort,2004,224000,Düz,Dizel,Hatchback/5,1399,68,Önden Çekiş,4.3,45,"2 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
355000,ANKARA ,20686535,2022-08-04,Ford,C-Max,1.6 TDCi Titanium X,2008,122200,Düz,Dizel,MPV,1560,110,Önden Çekiş,4.9,55,Tamamı orjinal,Takasa Uygun,Sahibinden
250000,SAMSUN ,20685146,2022-08-04,Ford,Fiesta,1.4 TDCi Trend,2012,190000,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
227000,ADANA ,20688515,2022-08-04,Ford,Fiesta,1.4 TDCi Comfort,2005,147000,Düz,Dizel,Hatchback/3,1399,68,Önden Çekiş,4.3,45,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
280000,GAZİANTEP ,20686744,2022-08-04,Ford,Focus,1.6 TDCi Style,2013,228500,Düz,Dizel,Sedan,1560,115,Önden Çekiş,4.2,53,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
152000,İZMİR ,20686125,2022-08-04,Ford,Fiesta,1.4 TDCi Comfort,2004,240000,Düz,Dizel,Hatchback/5,1399,68,Önden Çekiş,4.3,45,2 değişen,Takasa Uygun Değil,Sahibinden
348500,MERSİN ,20688893,2022-08-04,Ford,Fiesta,1.5 TDCi Trend,2013,120700,Düz,Dizel,Hatchback/5,1498,75,Önden Çekiş,3.7,42,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
250000,ESKİŞEHİR ,20687752,2022-08-04,Ford,Fiesta,1.4 TDCi Comfort,2006,116000,Düz,Dizel,Hatchback/5,1399,68,Önden Çekiş,4.3,45,1 boyalı,Takasa Uygun,Sahibinden
188750,İZMİR ,20685955,2022-08-04,Ford,Fiesta,1.4 Comfort,2006,190000,Düz,Benzin,Hatchback/5,1388,80,Önden Çekiş,6.4,45,1 boyalı,Takasa Uygun Değil,Sahibinden
180000,MALATYA ,20685368,2022-08-04,Ford,Fiesta,1.4 Comfort,2004,262000,Düz,LPG & Benzin,Hatchback/5,1388,80,Önden Çekiş,6.4,45,3 boyalı,Takasa Uygun Değil,Sahibinden
240000,KÜTAHYA ,20688144,2022-08-04,Ford,Focus,1.6 Collection,2004,165000,Düz,LPG & Benzin,Hatchback/5,1596,100,Önden Çekiş,6.8,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
276000,ANTALYA ,20686979,2022-08-04,Ford,Fiesta,1.5 TDCi Trend,2013,161000,Düz,Dizel,Hatchback/5,1498,75,Önden Çekiş,3.7,42,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
320000,İSTANBUL ,20685589,2022-08-04,Ford,Fiesta,1.4 Trend,2011,64800,Otomatik,Benzin,Hatchback/5,1388,96,Önden Çekiş,6.5,42,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
138000,MERSİN ,20682269,2022-08-04,Ford,Focus,1.6 Ghia,2005,248000,Düz,LPG & Benzin,Station wagon,1596,100,Önden Çekiş,6.7,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
135000,İSTANBUL ,20686307,2022-08-04,Ford,Fiesta,1.4 TDCi Titanium X,2012,138000,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
367000,KIRIKKALE ,20685151,2022-08-04,Ford,Fiesta,1.6 Titanium,2014,121000,Yarı Otomatik,LPG & Benzin,Hatchback/5,1596,105,Önden Çekiş,5.9,42,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
215000,MANİSA ,20688859,2022-08-04,Ford,Fiesta,1.4 TDCi My Fiesta,2010,234000,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,1 değişen,Takasa Uygun Değil,Sahibinden
495000,MERSİN ,20687275,2022-08-04,Ford,Focus,1.5 TDCi Trend X,2017,163000,Yarı Otomatik,Dizel,Station wagon,1499,120,Önden Çekiş,4.2,53,3 boyalı,Takasa Uygun Değil,Sahibinden
63000,DENİZLİ ,20686010,2022-08-04,Ford,Escort,1.6 CLX,1995,152000,Düz,LPG & Benzin,Sedan,1597,90,Önden Çekiş,0.0,55,6 değişen,Takasa Uygun Değil,Sahibinden
205000,AKSARAY ,20687516,2022-08-04,Ford,Fiesta,1.4 TDCi Comfort,2008,299500,Düz,Dizel,Hatchback/3,1399,68,Önden Çekiş,4.3,45,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
264500,HATAY ,20687427,2022-08-04,Ford,Focus,1.6 TDCi Titanium,2010,181500,Düz,Dizel,Sedan,1560,110,Önden Çekiş,4.5,55,1 değişen,Takasa Uygun Değil,Sahibinden
238000,ANKARA ,20687120,2022-08-04,Ford,Fiesta,1.4 TDCi Comfort,2005,185635,Düz,Dizel,Hatchback/5,1399,68,Önden Çekiş,4.3,45,"2 değişen, 1 boyalı",Takasa Uygun,Sahibinden
389000,İZMİR ,20686472,2022-08-04,Ford,Fiesta,1.5 TDCi Titanium X,2016,152000,Düz,Dizel,Hatchback/5,1498,75,Önden Çekiş,3.7,42,1 boyalı,Takasa Uygun Değil,Sahibinden
520000,İSTANBUL ,20687570,2022-08-04,Ford,Mondeo,1.6 TDCi Titanium,2017,100000,Düz,Dizel,Sedan,1560,115,Önden Çekiş,4.1,0,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
435000,VAN ,20686569,2022-08-04,Ford,Focus,1.6 Ti-VCT Trend X,2017,180000,Düz,Benzin,Sedan,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
380000,DİYARBAKIR ,20685374,2022-08-04,Ford,Focus,1.6 TDCi Trend X,2014,204000,Düz,Dizel,Station wagon,1560,95,Önden Çekiş,4.2,53,1 boyalı,Takasa Uygun Değil,Sahibinden
325000,İSTANBUL ,20685315,2022-08-04,Ford,Focus,1.6 Trend X,2010,71000,Otomatik,Benzin,Hatchback/5,1596,100,Önden Çekiş,6.7,55,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
225000,İZMİR ,20687228,2022-08-04,Ford,Focus,1.6 TDCi Ghia,2007,320000,Düz,Dizel,Hatchback/5,1560,110,Önden Çekiş,4.8,55,Belirtilmemiş,Takasa Uygun,Sahibinden
218000,ANTALYA ,20685741,2022-08-04,Ford,Fiesta,1.4 TDCi Trend,2009,209112,Düz,Dizel,Hatchback/5,1399,70,Önden Çekiş,4.3,45,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
355000,KOCAELİ ,20689052,2022-08-04,Ford,Focus,1.6 SCTi Titanium,2011,131000,Düz,Benzin,Sedan,1597,182,Önden Çekiş,6.0,55,"2 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
485000,AKSARAY ,20688998,2022-08-04,Ford,Focus,1.6 Ti-VCT Titanium,2016,102000,Düz,LPG & Benzin,Sedan,1596,125,Önden Çekiş,6.0,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
385000,GAZİANTEP ,20688922,2022-08-04,Ford,Focus,1.6 TDCi Trend X,2015,169000,Düz,Dizel,Sedan,1560,95,Önden Çekiş,4.5,53,1 boyalı,Takasa Uygun Değil,Sahibinden
168500,ERZURUM ,20688152,2022-08-04,Ford,Focus,1.6 Ambiente,2000,300000,Düz,LPG & Benzin,Sedan,1596,100,Önden Çekiş,6.9,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
220000,BOLU ,20688137,2022-08-04,Ford,Fiesta,1.4 Comfort,2008,169000,Düz,LPG & Benzin,Hatchback/5,1388,80,Önden Çekiş,6.2,45,1 boyalı,Takasa Uygun Değil,Sahibinden
370000,HAKKARİ ,20687574,2022-08-04,Ford,Focus,1.6 TDCi Trend X,2012,166000,Düz,Dizel,Sedan,1560,95,Önden Çekiş,4.2,53,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
135000,MARDİN ,20685599,2022-08-04,Ford,Mondeo,2.0 Trend,2005,336000,Otomatik,LPG & Benzin,Sedan,1999,145,Önden Çekiş,9.1,58,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
210000,İSTANBUL ,20688536,2022-08-04,Ford,Fiesta,1.4 Collection,2008,138700,Düz,LPG & Benzin,Hatchback/5,1388,80,Önden Çekiş,6.2,45,"3 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden
422500,ADANA ,20688100,2022-08-04,Ford,Focus,1.6 Ti-VCT Trend X,2016,105800,Düz,LPG & Benzin,Sedan,1596,125,Önden Çekiş,6.0,55,1 değişen,Takasa Uygun Değil,Sahibinden
200000,BURSA ,20687490,2022-08-04,Ford,C-Max,1.6 TDCi Trend,2005,260000,Düz,Dizel,MPV,1560,110,Önden Çekiş,4.9,55,1 boyalı,Takasa Uygun Değil,Sahibinden
280000,NEVŞEHİR ,20686607,2022-08-04,Ford,Focus,1.6 TDCi Trend,2009,170400,Düz,Dizel,Sedan,1560,110,Önden Çekiş,4.5,55,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
357000,ANKARA ,20686596,2022-08-04,Ford,Focus,1.6 Ti-VCT Trend,2010,77000,Düz,LPG & Benzin,Hatchback/5,1596,115,Önden Çekiş,6.6,55,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
289000,BURSA ,20688573,2022-08-04,Ford,Mondeo,1.6 Titanium,2008,241000,Düz,LPG & Benzin,Sedan,1596,125,Önden Çekiş,7.4,70,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
107000,KAYSERİ ,20688102,2022-08-04,Ford,Fiesta,1.25 Flair,2000,266000,Düz,LPG & Benzin,Hatchback/5,1242,75,Önden Çekiş,7.4,40,12 boyalı,Takasa Uygun Değil,Sahibinden
422750,VAN ,20686924,2022-08-04,Ford,Focus,1.6 TDCi Trend X,2015,203000,Düz,Dizel,Hatchback/5,1560,95,Önden Çekiş,4.5,55,2 boyalı,Takasa Uygun Değil,Sahibinden
245000,TRABZON ,20686726,2022-08-04,Ford,Focus,1.6 Trend,2005,173000,Düz,LPG & Benzin,Hatchback/3,1596,100,Önden Çekiş,6.7,55,3 boyalı,Takasa Uygun Değil,Sahibinden
410000,HATAY ,20686204,2022-08-04,Ford,Focus,1.6 TDCi Trend X,2014,180000,Düz,Dizel,Station wagon,1560,95,Önden Çekiş,4.2,53,2 boyalı,Takasa Uygun Değil,Sahibinden
280000,ANKARA ,20685561,2022-08-04,Ford,Mondeo,1.6 Titanium,2008,370000,Düz,Benzin,Sedan,1596,125,Önden Çekiş,7.4,70,"2 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
228000,KAYSERİ ,20688829,2022-08-04,Ford,Focus,1.6 TDCi Ghia,2006,230000,Düz,Dizel,Sedan,1560,110,Önden Çekiş,4.8,55,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
175000,ANKARA ,20688365,2022-08-04,Ford,Focus,1.6 Comfort,2005,387000,Düz,LPG & Benzin,Hatchback/5,1596,100,Önden Çekiş,6.8,55,1 değişen,Takasa Uygun,Sahibinden
247000,İSTANBUL ,20685950,2022-08-04,Ford,Fiesta,1.4 TDCi Titanium,2011,186500,Düz,Dizel,Hatchback/5,1398,70,Önden Çekiş,4.2,45,Belirtilmemiş,Takasa Uygun,Sahibinden
217000,ANTALYA ,20685872,2022-08-04,Ford,Fiesta,1.4 TDCi Trend,2009,186000,Düz,Dizel,Hatchback/5,1399,70,Önden Çekiş,4.3,45,"2 değişen, 6 boyalı",Takasa Uygun Değil,Sahibinden
360000,DİYARBAKIR ,20685811,2022-08-04,Ford,Focus,1.6 TDCi Titanium,2015,184000,Düz,Dizel,Sedan,1560,115,Önden Çekiş,4.2,55,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
